----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 9504
1482000 1107
1378000 1045
1274000 1334
1170000 2285
1066000 1626
962000 2319
858000 3299
754000 3544
650000 5130
546000 5627
442000 12757
338000 23349
--------------------------------------
cpu 1 state 0
1586000 9504
1482000 1107
1378000 1045
1274000 1334
1170000 2285
1066000 1626
962000 2319
858000 3299
754000 3544
650000 5130
546000 5627
442000 12757
338000 23353
--------------------------------------
cpu 2 state 0
1586000 9504
1482000 1107
1378000 1045
1274000 1334
1170000 2285
1066000 1626
962000 2319
858000 3299
754000 3544
650000 5130
546000 5627
442000 12758
338000 23359
--------------------------------------
cpu 3 state 0
1586000 9504
1482000 1107
1378000 1045
1274000 1334
1170000 2285
1066000 1626
962000 2319
858000 3299
754000 3544
650000 5130
546000 5627
442000 12763
338000 23359
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 9146
2184000 476
2080000 4557
1976000 1105
1872000 467
1768000 1606
1664000 777
1560000 1395
1456000 451
1352000 1753
1248000 2334
1144000 790
1040000 1809
936000 1873
832000 3938
728000 3370
624000 3645
520000 33454
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 9146
2184000 476
2080000 4557
1976000 1105
1872000 467
1768000 1606
1664000 777
1560000 1395
1456000 451
1352000 1753
1248000 2334
1144000 790
1040000 1809
936000 1873
832000 3938
728000 3370
624000 3650
520000 33454
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 9146
2184000 476
2080000 4557
1976000 1105
1872000 467
1768000 1606
1664000 777
1560000 1395
1456000 451
1352000 1753
1248000 2334
1144000 790
1040000 1809
936000 1873
832000 3938
728000 3370
624000 3652
520000 33456
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 9146
2184000 476
2080000 4557
1976000 1105
1872000 467
1768000 1606
1664000 777
1560000 1395
1456000 451
1352000 1753
1248000 2334
1144000 790
1040000 1809
936000 1873
832000 3938
728000 3370
624000 3652
520000 33460
--------------------------------------
------------ FREQ TIME --------------------------
