----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 9928
1482000 1198
1378000 1207
1274000 1505
1170000 2477
1066000 1828
962000 2609
858000 3864
754000 4316
650000 6066
546000 7135
442000 15458
338000 25470
--------------------------------------
cpu 1 state 0
1586000 9928
1482000 1198
1378000 1207
1274000 1505
1170000 2477
1066000 1828
962000 2609
858000 3864
754000 4316
650000 6066
546000 7135
442000 15459
338000 25477
--------------------------------------
cpu 2 state 0
1586000 9928
1482000 1198
1378000 1207
1274000 1505
1170000 2477
1066000 1828
962000 2609
858000 3864
754000 4316
650000 6066
546000 7135
442000 15459
338000 25481
--------------------------------------
cpu 3 state 0
1586000 9928
1482000 1198
1378000 1207
1274000 1505
1170000 2477
1066000 1828
962000 2609
858000 3864
754000 4316
650000 6066
546000 7135
442000 15459
338000 25483
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 10004
2184000 516
2080000 4629
1976000 1259
1872000 478
1768000 1819
1664000 889
1560000 1478
1456000 524
1352000 1956
1248000 2641
1144000 882
1040000 2012
936000 2106
832000 4460
728000 3780
624000 4339
520000 39307
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 10004
2184000 516
2080000 4629
1976000 1259
1872000 478
1768000 1819
1664000 889
1560000 1478
1456000 524
1352000 1956
1248000 2641
1144000 882
1040000 2012
936000 2106
832000 4463
728000 3780
624000 4339
520000 39310
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 10004
2184000 516
2080000 4629
1976000 1259
1872000 478
1768000 1819
1664000 889
1560000 1478
1456000 524
1352000 1956
1248000 2641
1144000 882
1040000 2012
936000 2106
832000 4463
728000 3780
624000 4339
520000 39316
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 10004
2184000 516
2080000 4629
1976000 1259
1872000 478
1768000 1819
1664000 889
1560000 1478
1456000 524
1352000 1956
1248000 2641
1144000 882
1040000 2012
936000 2107
832000 4463
728000 3780
624000 4339
520000 39319
--------------------------------------
------------ FREQ TIME --------------------------
