----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 9395
1482000 1058
1378000 1035
1274000 1304
1170000 2166
1066000 1557
962000 2181
858000 3119
754000 3184
650000 4254
546000 4545
442000 10916
338000 22006
--------------------------------------
cpu 1 state 0
1586000 9395
1482000 1058
1378000 1035
1274000 1304
1170000 2166
1066000 1557
962000 2181
858000 3119
754000 3184
650000 4257
546000 4545
442000 10919
338000 22006
--------------------------------------
cpu 2 state 0
1586000 9395
1482000 1058
1378000 1035
1274000 1304
1170000 2166
1066000 1557
962000 2181
858000 3119
754000 3184
650000 4259
546000 4545
442000 10919
338000 22006
--------------------------------------
cpu 3 state 0
1586000 9395
1482000 1058
1378000 1035
1274000 1304
1170000 2166
1066000 1557
962000 2181
858000 3119
754000 3184
650000 4264
546000 4545
442000 10919
338000 22006
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 8929
2184000 476
2080000 4517
1976000 1045
1872000 457
1768000 1556
1664000 756
1560000 1295
1456000 410
1352000 1631
1248000 2201
1144000 790
1040000 1696
936000 1760
832000 3827
728000 3064
624000 3310
520000 29015
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 8929
2184000 476
2080000 4517
1976000 1045
1872000 457
1768000 1556
1664000 756
1560000 1295
1456000 410
1352000 1631
1248000 2201
1144000 790
1040000 1696
936000 1760
832000 3827
728000 3064
624000 3310
520000 29019
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 8929
2184000 476
2080000 4517
1976000 1045
1872000 457
1768000 1556
1664000 756
1560000 1295
1456000 410
1352000 1631
1248000 2201
1144000 790
1040000 1696
936000 1760
832000 3827
728000 3064
624000 3310
520000 29022
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 8929
2184000 476
2080000 4517
1976000 1045
1872000 457
1768000 1556
1664000 756
1560000 1295
1456000 410
1352000 1631
1248000 2201
1144000 790
1040000 1696
936000 1760
832000 3827
728000 3064
624000 3310
520000 29025
--------------------------------------
------------ FREQ TIME --------------------------
