----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 9266
1482000 977
1378000 1025
1274000 1232
1170000 2054
1066000 1507
962000 2060
858000 2918
754000 2961
650000 4040
546000 4365
442000 10424
338000 21375
--------------------------------------
cpu 1 state 0
1586000 9266
1482000 977
1378000 1025
1274000 1232
1170000 2054
1066000 1507
962000 2060
858000 2918
754000 2961
650000 4040
546000 4365
442000 10424
338000 21378
--------------------------------------
cpu 2 state 0
1586000 9266
1482000 977
1378000 1025
1274000 1232
1170000 2054
1066000 1507
962000 2060
858000 2918
754000 2961
650000 4040
546000 4365
442000 10427
338000 21382
--------------------------------------
cpu 3 state 0
1586000 9266
1482000 977
1378000 1025
1274000 1232
1170000 2054
1066000 1507
962000 2060
858000 2918
754000 2961
650000 4040
546000 4365
442000 10434
338000 21382
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 8610
2184000 455
2080000 4506
1976000 994
1872000 447
1768000 1462
1664000 746
1560000 1244
1456000 380
1352000 1529
1248000 2099
1144000 770
1040000 1615
936000 1739
832000 3605
728000 2953
624000 3137
520000 27934
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 8610
2184000 455
2080000 4506
1976000 994
1872000 447
1768000 1462
1664000 746
1560000 1244
1456000 380
1352000 1529
1248000 2099
1144000 770
1040000 1615
936000 1739
832000 3605
728000 2953
624000 3137
520000 27939
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 8610
2184000 455
2080000 4506
1976000 994
1872000 447
1768000 1462
1664000 746
1560000 1244
1456000 380
1352000 1529
1248000 2099
1144000 770
1040000 1615
936000 1739
832000 3605
728000 2953
624000 3137
520000 27942
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 8610
2184000 455
2080000 4506
1976000 994
1872000 447
1768000 1462
1664000 746
1560000 1244
1456000 380
1352000 1529
1248000 2099
1144000 770
1040000 1615
936000 1739
832000 3605
728000 2953
624000 3137
520000 27945
--------------------------------------
------------ FREQ TIME --------------------------
