----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 4780
1482000 141
1378000 101
1274000 120
1170000 243
1066000 89
962000 160
858000 287
754000 244
650000 241
546000 322
442000 588
338000 643
--------------------------------------
cpu 1 state 0
1586000 4780
1482000 141
1378000 101
1274000 120
1170000 243
1066000 90
962000 160
858000 287
754000 244
650000 241
546000 322
442000 588
338000 643
--------------------------------------
cpu 2 state 0
1586000 4780
1482000 141
1378000 101
1274000 120
1170000 243
1066000 91
962000 160
858000 287
754000 244
650000 241
546000 322
442000 588
338000 643
--------------------------------------
cpu 3 state 0
1586000 4780
1482000 141
1378000 101
1274000 120
1170000 243
1066000 94
962000 160
858000 287
754000 244
650000 241
546000 322
442000 588
338000 643
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 1091
2184000 91
2080000 4063
1976000 140
1872000 71
1768000 166
1664000 83
1560000 70
1456000 0
1352000 203
1248000 182
1144000 72
1040000 123
936000 152
832000 226
728000 190
624000 177
520000 864
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 1092
2184000 91
2080000 4063
1976000 140
1872000 71
1768000 166
1664000 83
1560000 70
1456000 0
1352000 203
1248000 182
1144000 72
1040000 123
936000 152
832000 226
728000 190
624000 177
520000 864
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 1093
2184000 91
2080000 4063
1976000 140
1872000 71
1768000 166
1664000 83
1560000 70
1456000 0
1352000 203
1248000 182
1144000 72
1040000 123
936000 152
832000 226
728000 190
624000 177
520000 864
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 1094
2184000 91
2080000 4063
1976000 140
1872000 71
1768000 166
1664000 83
1560000 70
1456000 0
1352000 203
1248000 182
1144000 72
1040000 123
936000 152
832000 226
728000 190
624000 177
520000 864
--------------------------------------
------------ FREQ TIME --------------------------
