----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 12151
1482000 2070
1378000 1817
1274000 2196
1170000 2793
1066000 2915
962000 3676
858000 4502
754000 4606
650000 6790
546000 7078
442000 15692
338000 42262
--------------------------------------
cpu 1 state 0
1586000 12151
1482000 2070
1378000 1817
1274000 2196
1170000 2793
1066000 2916
962000 3676
858000 4502
754000 4606
650000 6790
546000 7078
442000 15692
338000 42264
--------------------------------------
cpu 2 state 0
1586000 12151
1482000 2070
1378000 1817
1274000 2196
1170000 2793
1066000 2916
962000 3676
858000 4502
754000 4606
650000 6790
546000 7078
442000 15692
338000 42266
--------------------------------------
cpu 3 state 0
1586000 12151
1482000 2070
1378000 1817
1274000 2196
1170000 2793
1066000 2916
962000 3676
858000 4502
754000 4606
650000 6790
546000 7078
442000 15692
338000 42269
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 11453
2184000 602
2080000 4785
1976000 1590
1872000 590
1768000 2358
1664000 953
1560000 1691
1456000 1136
1352000 2234
1248000 2929
1144000 1240
1040000 3165
936000 2756
832000 6688
728000 5828
624000 5466
520000 53094
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 11453
2184000 602
2080000 4785
1976000 1590
1872000 590
1768000 2358
1664000 953
1560000 1691
1456000 1136
1352000 2234
1248000 2931
1144000 1240
1040000 3165
936000 2756
832000 6688
728000 5828
624000 5466
520000 53094
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 11453
2184000 602
2080000 4785
1976000 1590
1872000 590
1768000 2358
1664000 953
1560000 1691
1456000 1136
1352000 2234
1248000 2933
1144000 1240
1040000 3165
936000 2756
832000 6688
728000 5828
624000 5466
520000 53094
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 11453
2184000 602
2080000 4785
1976000 1590
1872000 590
1768000 2358
1664000 953
1560000 1691
1456000 1136
1352000 2234
1248000 2935
1144000 1240
1040000 3165
936000 2756
832000 6688
728000 5828
624000 5466
520000 53094
--------------------------------------
------------ FREQ TIME --------------------------
