----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 17345
1482000 2807
1378000 3141
1274000 3746
1170000 5694
1066000 5584
962000 8749
858000 11999
754000 13966
650000 16694
546000 17548
442000 26323
338000 33977
--------------------------------------
cpu 1 state 0
1586000 17345
1482000 2807
1378000 3141
1274000 3746
1170000 5694
1066000 5584
962000 8749
858000 11999
754000 13966
650000 16694
546000 17548
442000 26323
338000 33978
--------------------------------------
cpu 2 state 0
1586000 17345
1482000 2807
1378000 3141
1274000 3746
1170000 5694
1066000 5584
962000 8749
858000 11999
754000 13966
650000 16694
546000 17548
442000 26323
338000 33980
--------------------------------------
cpu 3 state 0
1586000 17345
1482000 2807
1378000 3141
1274000 3746
1170000 5694
1066000 5584
962000 8749
858000 11999
754000 13966
650000 16694
546000 17548
442000 26323
338000 33981
--------------------------------------
cpu 4 state 0
2600000 1256
2496000 0
2392000 10
2288000 19404
2184000 1028
2080000 5545
1976000 2904
1872000 1332
1768000 3763
1664000 2143
1560000 3394
1456000 2073
1352000 4588
1248000 5895
1144000 3065
1040000 5643
936000 6519
832000 10822
728000 11622
624000 12986
520000 63586
--------------------------------------
cpu 5 state 0
2600000 1256
2496000 0
2392000 10
2288000 19404
2184000 1028
2080000 5545
1976000 2904
1872000 1332
1768000 3763
1664000 2143
1560000 3395
1456000 2073
1352000 4588
1248000 5895
1144000 3065
1040000 5643
936000 6519
832000 10822
728000 11622
624000 12986
520000 63586
--------------------------------------
cpu 6 state 0
2600000 1256
2496000 0
2392000 10
2288000 19404
2184000 1028
2080000 5545
1976000 2904
1872000 1332
1768000 3763
1664000 2143
1560000 3396
1456000 2073
1352000 4588
1248000 5895
1144000 3065
1040000 5643
936000 6519
832000 10822
728000 11622
624000 12986
520000 63586
--------------------------------------
cpu 7 state 0
2600000 1256
2496000 0
2392000 10
2288000 19404
2184000 1028
2080000 5545
1976000 2904
1872000 1332
1768000 3763
1664000 2143
1560000 3398
1456000 2073
1352000 4588
1248000 5895
1144000 3065
1040000 5643
936000 6519
832000 10822
728000 11622
624000 12986
520000 63586
--------------------------------------
------------ FREQ TIME --------------------------
