----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 13588
1482000 2494
1378000 2214
1274000 2618
1170000 3385
1066000 3711
962000 4816
858000 6637
754000 7955
650000 11308
546000 12912
442000 23803
338000 48102
--------------------------------------
cpu 1 state 0
1586000 13588
1482000 2494
1378000 2214
1274000 2618
1170000 3385
1066000 3711
962000 4816
858000 6637
754000 7955
650000 11308
546000 12912
442000 23803
338000 48105
--------------------------------------
cpu 2 state 0
1586000 13588
1482000 2494
1378000 2214
1274000 2618
1170000 3385
1066000 3711
962000 4816
858000 6637
754000 7955
650000 11308
546000 12912
442000 23803
338000 48109
--------------------------------------
cpu 3 state 0
1586000 13588
1482000 2494
1378000 2214
1274000 2618
1170000 3385
1066000 3711
962000 4816
858000 6637
754000 7955
650000 11308
546000 12912
442000 23803
338000 48112
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 14390
2184000 803
2080000 5037
1976000 2156
1872000 792
1768000 3037
1664000 1316
1560000 2403
1456000 1574
1352000 2988
1248000 3919
1144000 1784
1040000 4365
936000 3955
832000 8851
728000 8300
624000 8123
520000 69763
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 14390
2184000 803
2080000 5037
1976000 2156
1872000 792
1768000 3037
1664000 1316
1560000 2403
1456000 1574
1352000 2988
1248000 3919
1144000 1784
1040000 4365
936000 3955
832000 8853
728000 8300
624000 8124
520000 69763
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 14390
2184000 803
2080000 5037
1976000 2156
1872000 792
1768000 3037
1664000 1316
1560000 2403
1456000 1574
1352000 2988
1248000 3919
1144000 1784
1040000 4365
936000 3955
832000 8855
728000 8300
624000 8124
520000 69763
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 14390
2184000 803
2080000 5037
1976000 2156
1872000 792
1768000 3037
1664000 1316
1560000 2403
1456000 1574
1352000 2988
1248000 3919
1144000 1784
1040000 4365
936000 3955
832000 8858
728000 8300
624000 8124
520000 69763
--------------------------------------
------------ FREQ TIME --------------------------
