----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 15037
1482000 2783
1378000 2644
1274000 3184
1170000 4168
1066000 4696
962000 6641
858000 9687
754000 12421
650000 16506
546000 18074
442000 27185
338000 49737
--------------------------------------
cpu 1 state 0
1586000 15037
1482000 2783
1378000 2644
1274000 3186
1170000 4168
1066000 4696
962000 6641
858000 9687
754000 12421
650000 16506
546000 18074
442000 27185
338000 49737
--------------------------------------
cpu 2 state 0
1586000 15037
1482000 2783
1378000 2644
1274000 3189
1170000 4168
1066000 4696
962000 6641
858000 9687
754000 12421
650000 16506
546000 18074
442000 27185
338000 49737
--------------------------------------
cpu 3 state 0
1586000 15038
1482000 2783
1378000 2644
1274000 3190
1170000 4168
1066000 4696
962000 6641
858000 9687
754000 12421
650000 16506
546000 18074
442000 27185
338000 49737
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 17620
2184000 903
2080000 5325
1976000 2848
1872000 1147
1768000 3799
1664000 2002
1560000 3288
1456000 2021
1352000 4024
1248000 5232
1144000 2983
1040000 6127
936000 6233
832000 11696
728000 11685
624000 11684
520000 74154
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 17620
2184000 903
2080000 5325
1976000 2848
1872000 1147
1768000 3799
1664000 2002
1560000 3288
1456000 2021
1352000 4024
1248000 5232
1144000 2983
1040000 6127
936000 6233
832000 11696
728000 11685
624000 11684
520000 74157
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 17620
2184000 903
2080000 5325
1976000 2848
1872000 1147
1768000 3799
1664000 2002
1560000 3288
1456000 2021
1352000 4024
1248000 5232
1144000 2983
1040000 6127
936000 6233
832000 11696
728000 11685
624000 11684
520000 74159
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 17620
2184000 903
2080000 5325
1976000 2848
1872000 1147
1768000 3799
1664000 2002
1560000 3288
1456000 2021
1352000 4024
1248000 5232
1144000 2983
1040000 6127
936000 6233
832000 11696
728000 11685
624000 11684
520000 74161
--------------------------------------
------------ FREQ TIME --------------------------
