----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 18877
1482000 3707
1378000 3734
1274000 4315
1170000 5602
1066000 6654
962000 8865
858000 12229
754000 15266
650000 19628
546000 21076
442000 30744
338000 53760
--------------------------------------
cpu 1 state 0
1586000 18877
1482000 3707
1378000 3734
1274000 4315
1170000 5602
1066000 6654
962000 8865
858000 12229
754000 15266
650000 19628
546000 21076
442000 30751
338000 53760
--------------------------------------
cpu 2 state 0
1586000 18877
1482000 3707
1378000 3734
1274000 4315
1170000 5602
1066000 6654
962000 8865
858000 12229
754000 15266
650000 19628
546000 21078
442000 30754
338000 53760
--------------------------------------
cpu 3 state 0
1586000 18877
1482000 3707
1378000 3734
1274000 4315
1170000 5602
1066000 6654
962000 8865
858000 12229
754000 15266
650000 19628
546000 21083
442000 30754
338000 53760
--------------------------------------
cpu 4 state 0
2600000 455
2496000 0
2392000 0
2288000 21920
2184000 1371
2080000 5776
1976000 3550
1872000 1600
1768000 4712
1664000 2487
1560000 4300
1456000 2813
1352000 5270
1248000 6467
1144000 3787
1040000 7211
936000 7704
832000 13745
728000 14267
624000 14497
520000 82546
--------------------------------------
cpu 5 state 0
2600000 455
2496000 0
2392000 0
2288000 21920
2184000 1371
2080000 5776
1976000 3550
1872000 1600
1768000 4712
1664000 2487
1560000 4300
1456000 2813
1352000 5270
1248000 6467
1144000 3787
1040000 7211
936000 7704
832000 13745
728000 14267
624000 14498
520000 82550
--------------------------------------
cpu 6 state 0
2600000 455
2496000 0
2392000 0
2288000 21920
2184000 1371
2080000 5776
1976000 3550
1872000 1600
1768000 4712
1664000 2487
1560000 4300
1456000 2813
1352000 5270
1248000 6467
1144000 3787
1040000 7211
936000 7704
832000 13745
728000 14267
624000 14498
520000 82553
--------------------------------------
cpu 7 state 0
2600000 455
2496000 0
2392000 0
2288000 21920
2184000 1371
2080000 5776
1976000 3550
1872000 1600
1768000 4712
1664000 2487
1560000 4300
1456000 2813
1352000 5270
1248000 6467
1144000 3787
1040000 7211
936000 7704
832000 13745
728000 14267
624000 14498
520000 82559
--------------------------------------
------------ FREQ TIME --------------------------
