----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 19679
1482000 3976
1378000 4021
1274000 4607
1170000 6064
1066000 7125
962000 9425
858000 12824
754000 16073
650000 20463
546000 21871
442000 31447
338000 54199
--------------------------------------
cpu 1 state 0
1586000 19679
1482000 3976
1378000 4023
1274000 4607
1170000 6064
1066000 7125
962000 9425
858000 12824
754000 16073
650000 20463
546000 21871
442000 31447
338000 54199
--------------------------------------
cpu 2 state 0
1586000 19679
1482000 3976
1378000 4024
1274000 4607
1170000 6064
1066000 7125
962000 9425
858000 12824
754000 16073
650000 20463
546000 21871
442000 31447
338000 54199
--------------------------------------
cpu 3 state 0
1586000 19679
1482000 3976
1378000 4025
1274000 4607
1170000 6064
1066000 7126
962000 9425
858000 12824
754000 16073
650000 20463
546000 21871
442000 31447
338000 54199
--------------------------------------
cpu 4 state 0
2600000 455
2496000 0
2392000 0
2288000 22743
2184000 1461
2080000 5906
1976000 3661
1872000 1702
1768000 4902
1664000 2677
1560000 4480
1456000 2985
1352000 5574
1248000 6790
1144000 4157
1040000 7565
936000 8044
832000 14181
728000 14895
624000 15464
520000 84139
--------------------------------------
cpu 5 state 0
2600000 455
2496000 0
2392000 0
2288000 22743
2184000 1461
2080000 5906
1976000 3661
1872000 1702
1768000 4902
1664000 2677
1560000 4480
1456000 2985
1352000 5574
1248000 6790
1144000 4158
1040000 7565
936000 8044
832000 14181
728000 14895
624000 15464
520000 84141
--------------------------------------
cpu 6 state 0
2600000 455
2496000 0
2392000 0
2288000 22743
2184000 1461
2080000 5906
1976000 3661
1872000 1702
1768000 4902
1664000 2677
1560000 4480
1456000 2985
1352000 5574
1248000 6790
1144000 4158
1040000 7565
936000 8044
832000 14181
728000 14895
624000 15464
520000 84144
--------------------------------------
cpu 7 state 0
2600000 455
2496000 0
2392000 0
2288000 22743
2184000 1461
2080000 5906
1976000 3661
1872000 1702
1768000 4902
1664000 2677
1560000 4480
1456000 2985
1352000 5574
1248000 6790
1144000 4158
1040000 7565
936000 8044
832000 14181
728000 14895
624000 15464
520000 84152
--------------------------------------
------------ FREQ TIME --------------------------
