----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 24965
1482000 5124
1378000 5280
1274000 5988
1170000 8094
1066000 12718
962000 11590
858000 16018
754000 19181
650000 25085
546000 27023
442000 46195
338000 218548
--------------------------------------
cpu 1 state 0
1586000 24965
1482000 5124
1378000 5280
1274000 5988
1170000 8096
1066000 12718
962000 11590
858000 16018
754000 19181
650000 25085
546000 27023
442000 46195
338000 218548
--------------------------------------
cpu 2 state 0
1586000 24965
1482000 5124
1378000 5283
1274000 5988
1170000 8096
1066000 12718
962000 11590
858000 16018
754000 19181
650000 25085
546000 27023
442000 46195
338000 218548
--------------------------------------
cpu 3 state 0
1586000 24965
1482000 5124
1378000 5285
1274000 5988
1170000 8096
1066000 12718
962000 11590
858000 16018
754000 19181
650000 25085
546000 27023
442000 46195
338000 218548
--------------------------------------
cpu 4 state 0
2600000 462
2496000 10
2392000 10
2288000 30948
2184000 1904
2080000 6378
1976000 4682
1872000 2189
1768000 6553
1664000 3341
1560000 6001
1456000 3688
1352000 6997
1248000 9199
1144000 5045
1040000 9976
936000 10022
832000 18238
728000 19938
624000 19127
520000 261109
--------------------------------------
cpu 5 state 0
2600000 462
2496000 10
2392000 10
2288000 30948
2184000 1904
2080000 6378
1976000 4682
1872000 2189
1768000 6553
1664000 3341
1560000 6001
1456000 3688
1352000 6997
1248000 9199
1144000 5045
1040000 9976
936000 10022
832000 18238
728000 19938
624000 19127
520000 261112
--------------------------------------
cpu 6 state 0
2600000 462
2496000 10
2392000 10
2288000 30948
2184000 1904
2080000 6378
1976000 4682
1872000 2189
1768000 6553
1664000 3341
1560000 6001
1456000 3688
1352000 6997
1248000 9199
1144000 5045
1040000 9976
936000 10022
832000 18238
728000 19938
624000 19127
520000 261115
--------------------------------------
cpu 7 state 0
2600000 462
2496000 10
2392000 10
2288000 30948
2184000 1904
2080000 6378
1976000 4682
1872000 2189
1768000 6553
1664000 3341
1560000 6001
1456000 3688
1352000 6997
1248000 9199
1144000 5045
1040000 9976
936000 10022
832000 18238
728000 19938
624000 19127
520000 261118
--------------------------------------
------------ FREQ TIME --------------------------
