----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 24163
1482000 4984
1378000 5103
1274000 5708
1170000 7754
1066000 12365
962000 11170
858000 15426
754000 18501
650000 24349
546000 26242
442000 44393
338000 213630
--------------------------------------
cpu 1 state 0
1586000 24163
1482000 4984
1378000 5103
1274000 5708
1170000 7754
1066000 12365
962000 11170
858000 15426
754000 18501
650000 24349
546000 26242
442000 44393
338000 213634
--------------------------------------
cpu 2 state 0
1586000 24163
1482000 4984
1378000 5103
1274000 5708
1170000 7754
1066000 12365
962000 11170
858000 15426
754000 18501
650000 24349
546000 26242
442000 44393
338000 213637
--------------------------------------
cpu 3 state 0
1586000 24163
1482000 4984
1378000 5103
1274000 5708
1170000 7754
1066000 12365
962000 11170
858000 15426
754000 18501
650000 24349
546000 26242
442000 44394
338000 213638
--------------------------------------
cpu 4 state 0
2600000 462
2496000 10
2392000 10
2288000 29641
2184000 1834
2080000 6288
1976000 4546
1872000 2129
1768000 6309
1664000 3271
1560000 5770
1456000 3516
1352000 6795
1248000 8858
1144000 4923
1040000 9558
936000 9755
832000 17525
728000 19305
624000 18565
520000 254732
--------------------------------------
cpu 5 state 0
2600000 462
2496000 10
2392000 10
2288000 29641
2184000 1834
2080000 6288
1976000 4546
1872000 2129
1768000 6309
1664000 3271
1560000 5770
1456000 3516
1352000 6795
1248000 8858
1144000 4923
1040000 9560
936000 9755
832000 17525
728000 19305
624000 18565
520000 254732
--------------------------------------
cpu 6 state 0
2600000 462
2496000 10
2392000 10
2288000 29641
2184000 1834
2080000 6288
1976000 4546
1872000 2129
1768000 6309
1664000 3271
1560000 5770
1456000 3516
1352000 6795
1248000 8858
1144000 4923
1040000 9561
936000 9755
832000 17525
728000 19305
624000 18565
520000 254734
--------------------------------------
cpu 7 state 0
2600000 462
2496000 10
2392000 10
2288000 29641
2184000 1834
2080000 6288
1976000 4546
1872000 2129
1768000 6309
1664000 3271
1560000 5770
1456000 3516
1352000 6795
1248000 8858
1144000 4923
1040000 9561
936000 9755
832000 17525
728000 19305
624000 18565
520000 254742
--------------------------------------
------------ FREQ TIME --------------------------
