----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 10930
1482000 1517
1378000 1518
1274000 1825
1170000 3190
1066000 2561
962000 3811
858000 5946
754000 6886
650000 9288
546000 10895
442000 20604
338000 29014
--------------------------------------
cpu 1 state 0
1586000 10930
1482000 1517
1378000 1518
1274000 1825
1170000 3190
1066000 2564
962000 3811
858000 5946
754000 6886
650000 9288
546000 10895
442000 20604
338000 29014
--------------------------------------
cpu 2 state 0
1586000 10930
1482000 1517
1378000 1518
1274000 1825
1170000 3190
1066000 2567
962000 3811
858000 5946
754000 6886
650000 9288
546000 10895
442000 20604
338000 29014
--------------------------------------
cpu 3 state 0
1586000 10930
1482000 1517
1378000 1518
1274000 1825
1170000 3190
1066000 2570
962000 3811
858000 5946
754000 6886
650000 9288
546000 10895
442000 20604
338000 29014
--------------------------------------
cpu 4 state 0
2600000 0
2496000 0
2392000 0
2288000 12101
2184000 616
2080000 4779
1976000 1683
1872000 669
1768000 2334
1664000 1150
1560000 1883
1456000 768
1352000 2516
1248000 3382
1144000 1267
1040000 2821
936000 3120
832000 5999
728000 5811
624000 6457
520000 50641
--------------------------------------
cpu 5 state 0
2600000 0
2496000 0
2392000 0
2288000 12101
2184000 616
2080000 4779
1976000 1683
1872000 669
1768000 2334
1664000 1150
1560000 1883
1456000 768
1352000 2516
1248000 3382
1144000 1267
1040000 2821
936000 3120
832000 5999
728000 5811
624000 6457
520000 50645
--------------------------------------
cpu 6 state 0
2600000 0
2496000 0
2392000 0
2288000 12101
2184000 616
2080000 4779
1976000 1683
1872000 669
1768000 2334
1664000 1150
1560000 1883
1456000 768
1352000 2516
1248000 3382
1144000 1267
1040000 2821
936000 3120
832000 5999
728000 5811
624000 6457
520000 50648
--------------------------------------
cpu 7 state 0
2600000 0
2496000 0
2392000 0
2288000 12101
2184000 616
2080000 4779
1976000 1683
1872000 669
1768000 2334
1664000 1150
1560000 1883
1456000 768
1352000 2516
1248000 3382
1144000 1267
1040000 2821
936000 3120
832000 5999
728000 5811
624000 6457
520000 50651
--------------------------------------
------------ FREQ TIME --------------------------
