----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 20672
1482000 4250
1378000 4405
1274000 4863
1170000 6664
1066000 11390
962000 9815
858000 13446
754000 16611
650000 21371
546000 22961
442000 35647
338000 126863
--------------------------------------
cpu 1 state 0
1586000 20672
1482000 4250
1378000 4405
1274000 4866
1170000 6664
1066000 11390
962000 9815
858000 13446
754000 16611
650000 21371
546000 22961
442000 35647
338000 126863
--------------------------------------
cpu 2 state 0
1586000 20672
1482000 4250
1378000 4405
1274000 4868
1170000 6664
1066000 11390
962000 9815
858000 13446
754000 16611
650000 21371
546000 22961
442000 35647
338000 126863
--------------------------------------
cpu 3 state 0
1586000 20672
1482000 4250
1378000 4405
1274000 4871
1170000 6664
1066000 11390
962000 9815
858000 13446
754000 16611
650000 21371
546000 22961
442000 35647
338000 126863
--------------------------------------
cpu 4 state 0
2600000 455
2496000 10
2392000 0
2288000 23644
2184000 1602
2080000 5926
1976000 3846
1872000 1802
1768000 5097
1664000 2782
1560000 4693
1456000 3116
1352000 5916
1248000 7108
1144000 4276
1040000 7989
936000 8589
832000 14867
728000 16427
624000 16413
520000 164409
--------------------------------------
cpu 5 state 0
2600000 455
2496000 10
2392000 0
2288000 23644
2184000 1602
2080000 5926
1976000 3846
1872000 1802
1768000 5097
1664000 2782
1560000 4693
1456000 3116
1352000 5916
1248000 7108
1144000 4276
1040000 7989
936000 8589
832000 14871
728000 16427
624000 16413
520000 164411
--------------------------------------
cpu 6 state 0
2600000 455
2496000 10
2392000 0
2288000 23644
2184000 1602
2080000 5926
1976000 3846
1872000 1802
1768000 5097
1664000 2782
1560000 4693
1456000 3116
1352000 5916
1248000 7108
1144000 4276
1040000 7989
936000 8589
832000 14871
728000 16427
624000 16413
520000 164414
--------------------------------------
cpu 7 state 0
2600000 455
2496000 10
2392000 0
2288000 23644
2184000 1602
2080000 5926
1976000 3846
1872000 1802
1768000 5097
1664000 2782
1560000 4693
1456000 3116
1352000 5916
1248000 7108
1144000 4276
1040000 7989
936000 8589
832000 14871
728000 16427
624000 16413
520000 164418
--------------------------------------
------------ FREQ TIME --------------------------
