----------- FREQ TIME---------------------------
cpu 0 state 0
1586000 20869
1482000 4291
1378000 4437
1274000 4932
1170000 6744
1066000 11440
962000 9965
858000 13598
754000 16746
650000 21632
546000 23246
442000 36335
338000 127965
--------------------------------------
cpu 1 state 0
1586000 20869
1482000 4291
1378000 4437
1274000 4932
1170000 6744
1066000 11440
962000 9965
858000 13598
754000 16746
650000 21632
546000 23246
442000 36335
338000 127967
--------------------------------------
cpu 2 state 0
1586000 20869
1482000 4291
1378000 4437
1274000 4932
1170000 6744
1066000 11440
962000 9965
858000 13598
754000 16746
650000 21632
546000 23246
442000 36335
338000 127969
--------------------------------------
cpu 3 state 0
1586000 20869
1482000 4291
1378000 4437
1274000 4932
1170000 6744
1066000 11440
962000 9965
858000 13598
754000 16746
650000 21632
546000 23246
442000 36335
338000 127971
--------------------------------------
cpu 4 state 0
2600000 455
2496000 10
2392000 0
2288000 24404
2184000 1612
2080000 6017
1976000 3937
1872000 1833
1768000 5262
1664000 2843
1560000 4755
1456000 3169
1352000 5991
1248000 7345
1144000 4338
1040000 8142
936000 8671
832000 15213
728000 16569
624000 16518
520000 165123
--------------------------------------
cpu 5 state 0
2600000 455
2496000 10
2392000 0
2288000 24404
2184000 1612
2080000 6017
1976000 3937
1872000 1833
1768000 5262
1664000 2843
1560000 4755
1456000 3175
1352000 5991
1248000 7345
1144000 4338
1040000 8142
936000 8671
832000 15213
728000 16569
624000 16518
520000 165123
--------------------------------------
cpu 6 state 0
2600000 455
2496000 10
2392000 0
2288000 24404
2184000 1612
2080000 6017
1976000 3937
1872000 1833
1768000 5262
1664000 2843
1560000 4755
1456000 3179
1352000 5991
1248000 7345
1144000 4338
1040000 8142
936000 8671
832000 15213
728000 16569
624000 16518
520000 165124
--------------------------------------
cpu 7 state 0
2600000 455
2496000 10
2392000 0
2288000 24404
2184000 1612
2080000 6017
1976000 3937
1872000 1833
1768000 5262
1664000 2843
1560000 4755
1456000 3179
1352000 5991
1248000 7345
1144000 4338
1040000 8142
936000 8671
832000 15213
728000 16569
624000 16518
520000 165130
--------------------------------------
------------ FREQ TIME --------------------------
